628344135	20170118	201701	2017	2017.0493	BUS	BUSINESS						BUS			CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	128	15	128	-4.8670993177767	4	Davos, Switzerland (general), Switzerland	SZ	SZ00	46.8167	9.83333	-2551751	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170217	http://www.denverpost.com/2017/02/16/trumps-trade-deals-anxiety/
628344136	20170118	201701	2017	2017.0493	BUS	BUSINESS						BUS			CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	32	15	32	-4.8670993177767	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170217	http://www.denverpost.com/2017/02/16/trumps-trade-deals-anxiety/
628344137	20170118	201701	2017	2017.0493	BUSEDU	BUSINESS						BUS	EDU		AUS	SYDNEY	AUS								0	042	042	04	1	1.9	3	2	3	0.167909232215483	4	Parramatta, New South Wales, Australia	AS	AS02	-33.8167	151	-1594034	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344138	20170118	201701	2017	2017.0493	BUSEDU	BUSINESS						BUS	EDU		AUS	SYDNEY	AUS								0	042	042	04	1	1.9	3	2	3	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344139	20170118	201701	2017	2017.0493	BUSEDU	BUSINESS						BUS	EDU		AUSEDU	AUSTRALIA	AUS					EDU			0	042	042	04	1	1.9	3	2	3	0.167909232215483	4	Parramatta, New South Wales, Australia	AS	AS02	-33.8167	151	-1594034	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344140	20170118	201701	2017	2017.0493	BUSEDU	BUSINESS						BUS	EDU		AUSEDU	SYDNEY	AUS					EDU			0	042	042	04	1	1.9	21	2	21	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344141	20170118	201701	2017	2017.0493	CHNGOV	XI JINPING	CHN					GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	46	7	46	-4.3846474632118	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC	38.899	-77.0422	2002658	20170217	http://www.denverpost.com/2017/02/16/trumps-trade-deals-anxiety/
628344142	20170118	201701	2017	2017.0493	CHNGOV	XI JINPING	CHN					GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-4.27480916030534	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170217	http://www.denverpost.com/2017/02/16/trumps-trade-deals-anxiety/
628344143	20170118	201701	2017	2017.0493	CHNGOV	XI JINPING	CHN					GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-4.27480916030534	2	California, United States	US	USCA	36.17	-119.746	CA	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	20170217	http://www.denverpost.com/2017/02/16/trumps-trade-deals-anxiety/
628344144	20170118	201701	2017	2017.0493	COP	PRISON						COP			JUD	PROSECUTOR						JUD			0	173	173	17	4	-5.0	27	9	27	-9.4912576685884	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170217	http://www.metro.us/news/father-son-in-gerova-stock-scam-get-six-years-prison/jZzqbp---x7il55nPNOz0wEZoAlWLBw/
